timestamp,demand_mw,region
2024-05-04 20:00:00,459796,US48
2024-05-04 21:00:00,465271,US48
2024-05-04 22:00:00,466745,US48
2024-05-04 23:00:00,464780,US48
2024-05-05 00:00:00,458694,US48
2024-05-05 01:00:00,453181,US48
2024-05-05 02:00:00,445062,US48
2024-05-05 03:00:00,432180,US48
2024-05-05 04:00:00,415575,US48
2024-05-05 05:00:00,396938,US48
2024-05-05 06:00:00,380859,US48
2024-05-05 07:00:00,367763,US48
2024-05-05 08:00:00,357789,US48
2024-05-05 09:00:00,352341,US48
2024-05-05 10:00:00,350312,US48
2024-05-05 11:00:00,352060,US48
2024-05-05 12:00:00,356866,US48
2024-05-05 13:00:00,371251,US48
2024-05-05 14:00:00,387877,US48
2024-05-05 15:00:00,403188,US48
2024-05-05 16:00:00,416204,US48
2024-05-05 17:00:00,429006,US48
2024-05-05 18:00:00,438917,US48
2024-05-05 19:00:00,447055,US48
2024-05-05 20:00:00,452409,US48
2024-05-05 21:00:00,457719,US48
2024-05-05 22:00:00,462836,US48
2024-05-05 23:00:00,463145,US48
2024-05-06 00:00:00,459569,US48
2024-05-06 01:00:00,457381,US48
2024-05-06 02:00:00,453313,US48
2024-05-06 03:00:00,439061,US48
2024-05-06 04:00:00,418628,US48
2024-05-06 05:00:00,399283,US48
2024-05-06 06:00:00,382770,US48
2024-05-06 07:00:00,371020,US48
2024-05-06 08:00:00,363631,US48
2024-05-06 09:00:00,363139,US48
2024-05-06 10:00:00,371392,US48
2024-05-06 11:00:00,389859,US48
2024-05-06 12:00:00,409760,US48
2024-05-06 13:00:00,425475,US48
2024-05-06 14:00:00,439050,US48
2024-05-06 15:00:00,451391,US48
2024-05-06 16:00:00,462400,US48
2024-05-06 17:00:00,472567,US48
2024-05-06 18:00:00,481353,US48
2024-05-06 19:00:00,489359,US48
2024-05-06 20:00:00,495814,US48
2024-05-06 21:00:00,501735,US48
2024-05-06 22:00:00,506525,US48
2024-05-06 23:00:00,507239,US48
2024-05-07 00:00:00,502470,US48
2024-05-07 01:00:00,498349,US48
2024-05-07 02:00:00,489663,US48
2024-05-07 03:00:00,470338,US48
2024-05-07 04:00:00,446087,US48
2024-05-07 05:00:00,421264,US48
2024-05-07 06:00:00,401862,US48
2024-05-07 07:00:00,387307,US48
2024-05-07 08:00:00,378281,US48
2024-05-07 09:00:00,375869,US48
2024-05-07 10:00:00,382753,US48
2024-05-07 11:00:00,397621,US48
2024-05-07 12:00:00,415041,US48
2024-05-07 13:00:00,429009,US48
2024-05-07 14:00:00,442878,US48
2024-05-07 15:00:00,456097,US48
2024-05-07 16:00:00,468450,US48
2024-05-07 17:00:00,479965,US48
2024-05-07 18:00:00,492395,US48
2024-05-07 19:00:00,503856,US48
2024-05-07 20:00:00,514329,US48
2024-05-07 21:00:00,523493,US48
2024-05-07 22:00:00,530454,US48
2024-05-07 23:00:00,531241,US48
2024-05-08 00:00:00,525880,US48
2024-05-08 01:00:00,519026,US48
2024-05-08 02:00:00,507635,US48
2024-05-08 03:00:00,486701,US48
2024-05-08 04:00:00,461172,US48
2024-05-08 05:00:00,435671,US48
2024-05-08 06:00:00,415793,US48
2024-05-08 07:00:00,400772,US48
2024-05-08 08:00:00,390839,US48
2024-05-08 09:00:00,386774,US48
2024-05-08 10:00:00,392422,US48
2024-05-08 11:00:00,409103,US48
2024-05-08 12:00:00,427919,US48
2024-05-08 13:00:00,443986,US48
2024-05-08 14:00:00,459559,US48
2024-05-08 15:00:00,475660,US48
2024-05-08 16:00:00,490171,US48
2024-05-08 17:00:00,502990,US48
2024-05-08 18:00:00,514387,US48
2024-05-08 19:00:00,524504,US48
2024-05-08 20:00:00,533945,US48
2024-05-08 21:00:00,540789,US48
2024-05-08 22:00:00,544778,US48
2024-05-08 23:00:00,541350,US48
2024-05-09 00:00:00,531772,US48
2024-05-09 01:00:00,522424,US48
2024-05-09 02:00:00,510614,US48
2024-05-09 03:00:00,487608,US48
2024-05-09 04:00:00,460090,US48
2024-05-09 05:00:00,436556,US48
2024-05-09 06:00:00,415892,US48
2024-05-09 07:00:00,399977,US48
2024-05-09 08:00:00,388994,US48
2024-05-09 09:00:00,385365,US48
2024-05-09 10:00:00,390659,US48
2024-05-09 11:00:00,404548,US48
2024-05-09 12:00:00,420720,US48
2024-05-09 13:00:00,435246,US48
2024-05-09 14:00:00,448283,US48
2024-05-09 15:00:00,460605,US48
2024-05-09 16:00:00,471264,US48
2024-05-09 17:00:00,481089,US48
2024-05-09 18:00:00,490187,US48
2024-05-09 19:00:00,497644,US48
2024-05-09 20:00:00,502474,US48
2024-05-09 21:00:00,509035,US48
2024-05-09 22:00:00,512855,US48
2024-05-09 23:00:00,511490,US48
2024-05-10 00:00:00,504733,US48
2024-05-10 01:00:00,499292,US48
2024-05-10 02:00:00,490783,US48
2024-05-10 03:00:00,470241,US48
2024-05-10 04:00:00,445390,US48
2024-05-10 05:00:00,421337,US48
2024-05-10 06:00:00,401322,US48
2024-05-10 07:00:00,385892,US48
2024-05-10 08:00:00,375174,US48
2024-05-10 09:00:00,371363,US48
2024-05-10 10:00:00,373689,US48
2024-05-10 11:00:00,388318,US48
2024-05-10 12:00:00,405120,US48
2024-05-10 13:00:00,418719,US48
2024-05-10 14:00:00,429928,US48
2024-05-10 15:00:00,440288,US48
2024-05-10 16:00:00,450483,US48
2024-05-10 17:00:00,458638,US48
2024-05-10 18:00:00,465771,US48
2024-05-10 19:00:00,472203,US48
2024-05-10 20:00:00,478862,US48
2024-05-10 21:00:00,484483,US48
2024-05-10 22:00:00,486007,US48
2024-05-10 23:00:00,484052,US48
2024-05-11 00:00:00,478062,US48
2024-05-11 01:00:00,471640,US48
2024-05-11 02:00:00,463054,US48
2024-05-11 03:00:00,447450,US48
2024-05-11 04:00:00,428117,US48
2024-05-11 05:00:00,407053,US48
2024-05-11 06:00:00,387856,US48
2024-05-11 07:00:00,373933,US48
2024-05-11 08:00:00,363696,US48
2024-05-11 09:00:00,358484,US48
2024-05-11 10:00:00,357047,US48
2024-05-11 11:00:00,358380,US48
2024-05-11 12:00:00,361465,US48
2024-05-11 13:00:00,371818,US48
2024-05-11 14:00:00,382831,US48
2024-05-11 15:00:00,395416,US48
2024-05-11 16:00:00,406857,US48
2024-05-11 17:00:00,417273,US48
2024-05-11 18:00:00,423007,US48
2024-05-11 19:00:00,429591,US48
2024-05-11 20:00:00,438428,US48
2024-05-11 21:00:00,444998,US48
2024-05-11 22:00:00,449642,US48
2024-05-11 23:00:00,451515,US48
2024-05-12 00:00:00,449576,US48
2024-05-12 01:00:00,446859,US48
2024-05-12 02:00:00,440900,US48
2024-05-12 03:00:00,428576,US48
2024-05-12 04:00:00,410129,US48
2024-05-12 05:00:00,390981,US48
2024-05-12 06:00:00,374359,US48
2024-05-12 07:00:00,362421,US48
2024-05-12 08:00:00,353161,US48
2024-05-12 09:00:00,349236,US48
2024-05-12 10:00:00,346900,US48
2024-05-12 11:00:00,347056,US48
2024-05-12 12:00:00,351343,US48
2024-05-12 13:00:00,361881,US48
2024-05-12 14:00:00,374676,US48
2024-05-12 15:00:00,385823,US48
2024-05-12 16:00:00,395626,US48
2024-05-12 17:00:00,405073,US48
2024-05-12 18:00:00,412579,US48
2024-05-12 19:00:00,420625,US48
2024-05-12 20:00:00,429227,US48
2024-05-12 21:00:00,438182,US48
2024-05-12 22:00:00,446820,US48
2024-05-12 23:00:00,451445,US48
2024-05-13 00:00:00,453780,US48
2024-05-13 01:00:00,454865,US48
2024-05-13 02:00:00,453432,US48
2024-05-13 03:00:00,439242,US48
2024-05-13 04:00:00,418707,US48
2024-05-13 05:00:00,399808,US48
2024-05-13 06:00:00,383263,US48
2024-05-13 07:00:00,370895,US48
2024-05-13 08:00:00,362290,US48
2024-05-13 09:00:00,359858,US48
2024-05-13 10:00:00,364338,US48
2024-05-13 11:00:00,381472,US48
2024-05-13 12:00:00,399678,US48
2024-05-13 13:00:00,413187,US48
2024-05-13 14:00:00,425731,US48
2024-05-13 15:00:00,438345,US48
2024-05-13 16:00:00,450466,US48
2024-05-13 17:00:00,459764,US48
2024-05-13 18:00:00,466843,US48
2024-05-13 19:00:00,473133,US48
2024-05-13 20:00:00,476566,US48
2024-05-13 21:00:00,480974,US48
2024-05-13 22:00:00,485337,US48
2024-05-13 23:00:00,487035,US48
2024-05-14 00:00:00,486899,US48
2024-05-14 01:00:00,485960,US48
2024-05-14 02:00:00,476947,US48
2024-05-14 03:00:00,458161,US48
2024-05-14 04:00:00,435092,US48
2024-05-14 05:00:00,414232,US48
2024-05-14 06:00:00,394841,US48
2024-05-14 07:00:00,380400,US48
2024-05-14 08:00:00,371453,US48
2024-05-14 09:00:00,368709,US48
2024-05-14 10:00:00,373652,US48
2024-05-14 11:00:00,389803,US48
2024-05-14 12:00:00,407059,US48
2024-05-14 13:00:00,418892,US48
2024-05-14 14:00:00,429999,US48
2024-05-14 15:00:00,441426,US48
2024-05-14 16:00:00,452456,US48
2024-05-14 17:00:00,461335,US48
2024-05-14 18:00:00,468748,US48
2024-05-14 19:00:00,476253,US48
2024-05-14 20:00:00,489991,US48
2024-05-14 21:00:00,497366,US48
2024-05-14 22:00:00,504517,US48
2024-05-14 23:00:00,508262,US48
2024-05-15 00:00:00,506454,US48
2024-05-15 01:00:00,502774,US48
2024-05-15 02:00:00,493197,US48
2024-05-15 03:00:00,473670,US48
2024-05-15 04:00:00,448599,US48
2024-05-15 05:00:00,425714,US48
2024-05-15 06:00:00,405435,US48
2024-05-15 07:00:00,389366,US48
2024-05-15 08:00:00,378928,US48
2024-05-15 09:00:00,375303,US48
2024-05-15 10:00:00,378471,US48
2024-05-15 11:00:00,393298,US48
2024-05-15 12:00:00,410322,US48
2024-05-15 13:00:00,423925,US48
2024-05-15 14:00:00,436872,US48
2024-05-15 15:00:00,450813,US48
2024-05-15 16:00:00,462968,US48
2024-05-15 17:00:00,474145,US48
2024-05-15 18:00:00,484230,US48
2024-05-15 19:00:00,494910,US48
2024-05-15 20:00:00,503076,US48
2024-05-15 21:00:00,511469,US48
2024-05-15 22:00:00,517575,US48
2024-05-15 23:00:00,519367,US48
2024-05-16 00:00:00,515508,US48
2024-05-16 01:00:00,508678,US48
2024-05-16 02:00:00,499525,US48
2024-05-16 03:00:00,477947,US48
2024-05-16 04:00:00,452214,US48
2024-05-16 05:00:00,428271,US48
2024-05-16 06:00:00,408096,US48
2024-05-16 07:00:00,392178,US48
2024-05-16 08:00:00,381373,US48
2024-05-16 09:00:00,377625,US48
2024-05-16 10:00:00,381852,US48
2024-05-16 11:00:00,395662,US48
2024-05-16 12:00:00,411697,US48
2024-05-16 13:00:00,426712,US48
2024-05-16 14:00:00,441081,US48
2024-05-16 15:00:00,456485,US48
2024-05-16 16:00:00,469200,US48
2024-05-16 17:00:00,481434,US48
2024-05-16 18:00:00,492784,US48
2024-05-16 19:00:00,501240,US48
2024-05-16 20:00:00,507671,US48
2024-05-16 21:00:00,514999,US48
2024-05-16 22:00:00,519042,US48
2024-05-16 23:00:00,517774,US48
2024-05-17 00:00:00,509168,US48
2024-05-17 01:00:00,499869,US48
2024-05-17 02:00:00,491362,US48
2024-05-17 03:00:00,470850,US48
2024-05-17 04:00:00,444937,US48
2024-05-17 05:00:00,422147,US48
2024-05-17 06:00:00,403351,US48
2024-05-17 07:00:00,388728,US48
2024-05-17 08:00:00,378052,US48
2024-05-17 09:00:00,374280,US48
2024-05-17 10:00:00,377683,US48
2024-05-17 11:00:00,389435,US48
2024-05-17 12:00:00,406229,US48
2024-05-17 13:00:00,420450,US48
2024-05-17 14:00:00,432138,US48
2024-05-17 15:00:00,444939,US48
2024-05-17 16:00:00,456080,US48
2024-05-17 17:00:00,464933,US48
2024-05-17 18:00:00,473690,US48
2024-05-17 19:00:00,483404,US48
2024-05-17 20:00:00,492729,US48
2024-05-17 21:00:00,499605,US48
2024-05-17 22:00:00,504588,US48
2024-05-17 23:00:00,503671,US48
2024-05-18 00:00:00,498313,US48
2024-05-18 01:00:00,492413,US48
2024-05-18 02:00:00,483164,US48
2024-05-18 03:00:00,467002,US48
2024-05-18 04:00:00,447078,US48
2024-05-18 05:00:00,425313,US48
2024-05-18 06:00:00,406626,US48
2024-05-18 07:00:00,390582,US48
2024-05-18 08:00:00,378681,US48
2024-05-18 09:00:00,372380,US48
2024-05-18 10:00:00,370102,US48
2024-05-18 11:00:00,370953,US48
2024-05-18 12:00:00,377407,US48
2024-05-18 13:00:00,391895,US48
2024-05-18 14:00:00,410062,US48
2024-05-18 15:00:00,429493,US48
2024-05-18 16:00:00,447111,US48
2024-05-18 17:00:00,462581,US48
2024-05-18 18:00:00,477192,US48
2024-05-18 19:00:00,488637,US48
2024-05-18 20:00:00,498489,US48
2024-05-18 21:00:00,506852,US48
2024-05-18 22:00:00,512826,US48
2024-05-18 23:00:00,513774,US48
2024-05-19 00:00:00,509056,US48
2024-05-19 01:00:00,500038,US48
2024-05-19 02:00:00,488470,US48
2024-05-19 03:00:00,472068,US48
2024-05-19 04:00:00,451017,US48
2024-05-19 05:00:00,428396,US48
2024-05-19 06:00:00,407127,US48
2024-05-19 07:00:00,389455,US48
2024-05-19 08:00:00,376912,US48
2024-05-19 09:00:00,369092,US48
2024-05-19 10:00:00,365590,US48
2024-05-19 11:00:00,363992,US48
2024-05-19 12:00:00,368256,US48
2024-05-19 13:00:00,383533,US48
2024-05-19 14:00:00,403834,US48
2024-05-19 15:00:00,424191,US48
2024-05-19 16:00:00,444292,US48
2024-05-19 17:00:00,463750,US48
2024-05-19 18:00:00,479643,US48
2024-05-19 19:00:00,492870,US48
2024-05-19 20:00:00,505035,US48
2024-05-19 21:00:00,517305,US48
2024-05-19 22:00:00,527781,US48
2024-05-19 23:00:00,532149,US48
2024-05-20 00:00:00,528155,US48
2024-05-20 01:00:00,518859,US48
2024-05-20 02:00:00,507273,US48
2024-05-20 03:00:00,485032,US48
2024-05-20 04:00:00,458163,US48
2024-05-20 05:00:00,431740,US48
2024-05-20 06:00:00,408351,US48
2024-05-20 07:00:00,390026,US48
2024-05-20 08:00:00,378567,US48
2024-05-20 09:00:00,374449,US48
2024-05-20 10:00:00,379560,US48
2024-05-20 11:00:00,396412,US48
2024-05-20 12:00:00,415309,US48
2024-05-20 13:00:00,434055,US48
2024-05-20 14:00:00,453351,US48
2024-05-20 15:00:00,472146,US48
2024-05-20 16:00:00,490464,US48
2024-05-20 17:00:00,508000,US48
2024-05-20 18:00:00,524185,US48
2024-05-20 19:00:00,538853,US48
2024-05-20 20:00:00,553475,US48
2024-05-20 21:00:00,565365,US48
2024-05-20 22:00:00,573900,US48
2024-05-20 23:00:00,574690,US48
2024-05-21 00:00:00,566111,US48
2024-05-21 01:00:00,552819,US48
2024-05-21 02:00:00,536427,US48
2024-05-21 03:00:00,511568,US48
2024-05-21 04:00:00,480620,US48
2024-05-21 05:00:00,451041,US48
2024-05-21 06:00:00,427872,US48
2024-05-21 07:00:00,408884,US48
2024-05-21 08:00:00,396078,US48
2024-05-21 09:00:00,391224,US48
2024-05-21 10:00:00,395764,US48
2024-05-21 11:00:00,410830,US48
2024-05-21 12:00:00,429361,US48
2024-05-21 13:00:00,446892,US48
2024-05-21 14:00:00,464884,US48
2024-05-21 15:00:00,485067,US48
2024-05-21 16:00:00,505375,US48
2024-05-21 17:00:00,525483,US48
2024-05-21 18:00:00,543779,US48
2024-05-21 19:00:00,560287,US48
2024-05-21 20:00:00,574693,US48
2024-05-21 21:00:00,585044,US48
2024-05-21 22:00:00,591650,US48
2024-05-21 23:00:00,590739,US48
2024-05-22 00:00:00,580183,US48
2024-05-22 01:00:00,565059,US48
2024-05-22 02:00:00,549953,US48
2024-05-22 03:00:00,523940,US48
2024-05-22 04:00:00,493181,US48
2024-05-22 05:00:00,463954,US48
2024-05-22 06:00:00,439103,US48
2024-05-22 07:00:00,419217,US48
2024-05-22 08:00:00,405779,US48
2024-05-22 09:00:00,400638,US48
2024-05-22 10:00:00,404871,US48
2024-05-22 11:00:00,419161,US48
2024-05-22 12:00:00,437766,US48
2024-05-22 13:00:00,455420,US48
2024-05-22 14:00:00,471128,US48
2024-05-22 15:00:00,489204,US48
2024-05-22 16:00:00,508966,US48
2024-05-22 17:00:00,527073,US48
2024-05-22 18:00:00,544458,US48
2024-05-22 19:00:00,557362,US48
2024-05-22 20:00:00,568264,US48
2024-05-22 21:00:00,574806,US48
2024-05-22 22:00:00,580669,US48
2024-05-22 23:00:00,577145,US48
2024-05-23 00:00:00,566225,US48
2024-05-23 01:00:00,553101,US48
2024-05-23 02:00:00,537278,US48
2024-05-23 03:00:00,512111,US48
2024-05-23 04:00:00,483287,US48
2024-05-23 05:00:00,455475,US48
2024-05-23 06:00:00,432515,US48
2024-05-23 07:00:00,413874,US48
2024-05-23 08:00:00,401689,US48
2024-05-23 09:00:00,396283,US48
2024-05-23 10:00:00,401011,US48
2024-05-23 11:00:00,415023,US48
2024-05-23 12:00:00,434173,US48
2024-05-23 13:00:00,452263,US48
2024-05-23 14:00:00,471341,US48
2024-05-23 15:00:00,489285,US48
2024-05-23 16:00:00,508358,US48
2024-05-23 17:00:00,524969,US48
2024-05-23 18:00:00,538777,US48
2024-05-23 19:00:00,551743,US48
2024-05-23 20:00:00,563968,US48
2024-05-23 21:00:00,573840,US48
2024-05-23 22:00:00,579463,US48
2024-05-23 23:00:00,577087,US48
2024-05-24 00:00:00,567181,US48
2024-05-24 01:00:00,553733,US48
2024-05-24 02:00:00,538921,US48
2024-05-24 03:00:00,516528,US48
2024-05-24 04:00:00,488327,US48
2024-05-24 05:00:00,460542,US48
2024-05-24 06:00:00,437723,US48
2024-05-24 07:00:00,418787,US48
2024-05-24 08:00:00,405739,US48
2024-05-24 09:00:00,400314,US48
2024-05-24 10:00:00,403489,US48
2024-05-24 11:00:00,415502,US48
2024-05-24 12:00:00,431235,US48
2024-05-24 13:00:00,448002,US48
2024-05-24 14:00:00,467365,US48
2024-05-24 15:00:00,487835,US48
2024-05-24 16:00:00,507359,US48
2024-05-24 17:00:00,525140,US48
2024-05-24 18:00:00,540093,US48
2024-05-24 19:00:00,552783,US48
2024-05-24 20:00:00,563648,US48
2024-05-24 21:00:00,571239,US48
2024-05-24 22:00:00,574702,US48
2024-05-24 23:00:00,569598,US48
2024-05-25 00:00:00,555156,US48
2024-05-25 01:00:00,537986,US48
2024-05-25 02:00:00,521239,US48
2024-05-25 03:00:00,499966,US48
2024-05-25 04:00:00,475865,US48
2024-05-25 05:00:00,450032,US48
2024-05-25 06:00:00,428796,US48
2024-05-25 07:00:00,410817,US48
2024-05-25 08:00:00,397324,US48
2024-05-25 09:00:00,388158,US48
2024-05-25 10:00:00,384186,US48
2024-05-25 11:00:00,382384,US48
2024-05-25 12:00:00,387764,US48
2024-05-25 13:00:00,402156,US48
2024-05-25 14:00:00,421986,US48
2024-05-25 15:00:00,444445,US48
2024-05-25 16:00:00,466685,US48
2024-05-25 17:00:00,486328,US48
2024-05-25 18:00:00,503203,US48
2024-05-25 19:00:00,517344,US48
2024-05-25 20:00:00,531419,US48
2024-05-25 21:00:00,543329,US48
2024-05-25 22:00:00,548927,US48
2024-05-25 23:00:00,546297,US48
2024-05-26 00:00:00,535353,US48
2024-05-26 01:00:00,521554,US48
2024-05-26 02:00:00,506716,US48
2024-05-26 03:00:00,488079,US48
2024-05-26 04:00:00,465766,US48
2024-05-26 05:00:00,443774,US48
2024-05-26 06:00:00,423881,US48
2024-05-26 07:00:00,407979,US48
2024-05-26 08:00:00,395141,US48
2024-05-26 09:00:00,386801,US48
2024-05-26 10:00:00,382143,US48
2024-05-26 11:00:00,379764,US48
2024-05-26 12:00:00,383579,US48
2024-05-26 13:00:00,398402,US48
2024-05-26 14:00:00,418776,US48
2024-05-26 15:00:00,441536,US48
2024-05-26 16:00:00,465267,US48
2024-05-26 17:00:00,488481,US48
2024-05-26 18:00:00,505598,US48
2024-05-26 19:00:00,519051,US48
2024-05-26 20:00:00,530518,US48
2024-05-26 21:00:00,539707,US48
2024-05-26 22:00:00,546064,US48
2024-05-26 23:00:00,546078,US48
2024-05-27 00:00:00,537744,US48
2024-05-27 01:00:00,526458,US48
2024-05-27 02:00:00,513301,US48
2024-05-27 03:00:00,493630,US48
2024-05-27 04:00:00,469585,US48
2024-05-27 05:00:00,443503,US48
2024-05-27 06:00:00,422938,US48
2024-05-27 07:00:00,407140,US48
2024-05-27 08:00:00,394660,US48
2024-05-27 09:00:00,387349,US48
2024-05-27 10:00:00,384466,US48
2024-05-27 11:00:00,384822,US48
2024-05-27 12:00:00,387800,US48
2024-05-27 13:00:00,401819,US48
2024-05-27 14:00:00,422032,US48
2024-05-27 15:00:00,444763,US48
2024-05-27 16:00:00,469719,US48
2024-05-27 17:00:00,491226,US48
2024-05-27 18:00:00,507884,US48
2024-05-27 19:00:00,521859,US48
2024-05-27 20:00:00,535182,US48
2024-05-27 21:00:00,546969,US48
2024-05-27 22:00:00,556521,US48
2024-05-27 23:00:00,557341,US48
2024-05-28 00:00:00,550676,US48
2024-05-28 01:00:00,538474,US48
2024-05-28 02:00:00,524655,US48
2024-05-28 03:00:00,501776,US48
2024-05-28 04:00:00,475870,US48
2024-05-28 05:00:00,451351,US48
2024-05-28 06:00:00,428452,US48
2024-05-28 07:00:00,410344,US48
2024-05-28 08:00:00,397216,US48
2024-05-28 09:00:00,391687,US48
2024-05-28 10:00:00,395540,US48
2024-05-28 11:00:00,407873,US48
2024-05-28 12:00:00,424392,US48
2024-05-28 13:00:00,442588,US48
2024-05-28 14:00:00,462326,US48
2024-05-28 15:00:00,481744,US48
2024-05-28 16:00:00,501893,US48
2024-05-28 17:00:00,519800,US48
2024-05-28 18:00:00,534260,US48
2024-05-28 19:00:00,543005,US48
2024-05-28 20:00:00,550864,US48
2024-05-28 21:00:00,557704,US48
2024-05-28 22:00:00,561329,US48
2024-05-28 23:00:00,559709,US48
2024-05-29 00:00:00,552482,US48
2024-05-29 01:00:00,538238,US48
2024-05-29 02:00:00,523839,US48
2024-05-29 03:00:00,499261,US48
2024-05-29 04:00:00,471438,US48
2024-05-29 05:00:00,443947,US48
2024-05-29 06:00:00,421280,US48
2024-05-29 07:00:00,402948,US48
2024-05-29 08:00:00,390772,US48
2024-05-29 09:00:00,385166,US48
2024-05-29 10:00:00,386948,US48
2024-05-29 11:00:00,397154,US48
2024-05-29 12:00:00,412904,US48
2024-05-29 13:00:00,429251,US48
2024-05-29 14:00:00,446568,US48
2024-05-29 15:00:00,465077,US48
2024-05-29 16:00:00,484169,US48
2024-05-29 17:00:00,502041,US48
2024-05-29 18:00:00,517499,US48
2024-05-29 19:00:00,530810,US48
2024-05-29 20:00:00,542149,US48
2024-05-29 21:00:00,550724,US48
2024-05-29 22:00:00,555905,US48
2024-05-29 23:00:00,554804,US48
2024-05-30 00:00:00,545991,US48
2024-05-30 01:00:00,534484,US48
2024-05-30 02:00:00,520156,US48
2024-05-30 03:00:00,497418,US48
2024-05-30 04:00:00,469961,US48
2024-05-30 05:00:00,443999,US48
2024-05-30 06:00:00,422576,US48
2024-05-30 07:00:00,405988,US48
2024-05-30 08:00:00,394072,US48
2024-05-30 09:00:00,389032,US48
2024-05-30 10:00:00,391197,US48
2024-05-30 11:00:00,399674,US48
2024-05-30 12:00:00,414894,US48
2024-05-30 13:00:00,431016,US48
2024-05-30 14:00:00,447066,US48
2024-05-30 15:00:00,463120,US48
2024-05-30 16:00:00,477001,US48
2024-05-30 17:00:00,490458,US48
2024-05-30 18:00:00,503533,US48
2024-05-30 19:00:00,514541,US48
2024-05-30 20:00:00,524085,US48
2024-05-30 21:00:00,532174,US48
2024-05-30 22:00:00,536527,US48
2024-05-30 23:00:00,536564,US48
2024-05-31 00:00:00,529875,US48
2024-05-31 01:00:00,519498,US48
2024-05-31 02:00:00,508148,US48
2024-05-31 03:00:00,486706,US48
2024-05-31 04:00:00,461711,US48
2024-05-31 05:00:00,437910,US48
2024-05-31 06:00:00,416895,US48
2024-05-31 07:00:00,399631,US48
2024-05-31 08:00:00,388847,US48
2024-05-31 09:00:00,383431,US48
2024-05-31 10:00:00,384133,US48
2024-05-31 11:00:00,392936,US48
2024-05-31 12:00:00,407091,US48
2024-05-31 13:00:00,421198,US48
2024-05-31 14:00:00,434170,US48
2024-05-31 15:00:00,448389,US48
2024-05-31 16:00:00,460485,US48
2024-05-31 17:00:00,472831,US48
2024-05-31 18:00:00,484469,US48
2024-05-31 19:00:00,496415,US48
2024-05-31 20:00:00,507879,US48
2024-05-31 21:00:00,519250,US48
2024-05-31 22:00:00,528892,US48
2024-05-31 23:00:00,530120,US48
2024-06-01 00:00:00,523116,US48
2024-06-01 01:00:00,511307,US48
2024-06-01 02:00:00,500112,US48
2024-06-01 03:00:00,480571,US48
2024-06-01 04:00:00,457639,US48
2024-06-01 05:00:00,432942,US48
2024-06-01 06:00:00,412071,US48
2024-06-01 07:00:00,395071,US48
2024-06-01 08:00:00,381857,US48
2024-06-01 09:00:00,374013,US48
2024-06-01 10:00:00,370973,US48
2024-06-01 11:00:00,370756,US48
2024-06-01 12:00:00,374585,US48
2024-06-01 13:00:00,385809,US48
2024-06-01 14:00:00,401866,US48
2024-06-01 15:00:00,417284,US48
2024-06-01 16:00:00,436225,US48
2024-06-01 17:00:00,451703,US48
2024-06-01 18:00:00,464780,US48
2024-06-01 19:00:00,475640,US48
2024-06-01 20:00:00,486906,US48
2024-06-01 21:00:00,498948,US48
2024-06-01 22:00:00,508175,US48
2024-06-01 23:00:00,511154,US48
2024-06-02 00:00:00,505546,US48
2024-06-02 01:00:00,497681,US48
2024-06-02 02:00:00,488028,US48
2024-06-02 03:00:00,471501,US48
2024-06-02 04:00:00,450556,US48
2024-06-02 05:00:00,428906,US48
2024-06-02 06:00:00,409942,US48
2024-06-02 07:00:00,394053,US48
2024-06-02 08:00:00,381521,US48
2024-06-02 09:00:00,372385,US48
2024-06-02 10:00:00,367396,US48
2024-06-02 11:00:00,366317,US48
2024-06-02 12:00:00,370638,US48
2024-06-02 13:00:00,383461,US48
2024-06-02 14:00:00,400357,US48
2024-06-02 15:00:00,418657,US48
2024-06-02 16:00:00,437625,US48
2024-06-02 17:00:00,458909,US48
2024-06-02 18:00:00,477439,US48
2024-06-02 19:00:00,493306,US48
2024-06-02 20:00:00,507962,US48
2024-06-02 21:00:00,520683,US48
2024-06-02 22:00:00,531479,US48
2024-06-02 23:00:00,534626,US48
2024-06-03 00:00:00,528914,US48
2024-06-03 01:00:00,521757,US48
2024-06-03 02:00:00,512988,US48
2024-06-03 03:00:00,495501,US48
2024-06-03 04:00:00,470279,US48
2024-06-03 05:00:00,445118,US48
2024-06-03 06:00:00,424873,US48
2024-06-03 07:00:00,408444,US48
2024-06-03 08:00:00,396854,US48
2024-06-03 09:00:00,392493,US48
2024-06-03 10:00:00,397821,US48
2024-06-03 11:00:00,411914,US48
2024-06-03 12:00:00,430226,US48
2024-06-03 13:00:00,450640,US48
2024-06-03 14:00:00,472805,US48
2024-06-03 15:00:00,494799,US48
2024-06-03 16:00:00,517823,US48
2024-06-03 17:00:00,539028,US48
2024-06-03 18:00:00,559793,US48
2024-06-03 19:00:00,577068,US48
2024-06-03 20:00:00,590242,US48
2024-06-03 21:00:00,602507,US48
2024-06-03 22:00:00,607607,US48
2024-06-03 23:00:00,604380,US48
2024-06-04 00:00:00,593785,US48
2024-06-04 01:00:00,578755,US48
2024-06-04 02:00:00,561263,US48
2024-06-04 03:00:00,535519,US48
2024-06-04 04:00:00,505879,US48
2024-06-04 05:00:00,477087,US48
2024-06-04 06:00:00,452776,US48
2024-06-04 07:00:00,432673,US48
2024-06-04 08:00:00,418413,US48
2024-06-04 09:00:00,412309,US48
2024-06-04 10:00:00,414876,US48
2024-06-04 11:00:00,427704,US48
